ID,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
A117754,2010-04-16 13:20:58 UTC,-74.013851,40.717516,-73.993573,40.741715,2
A117755,2010-04-17 16:58:00 UTC,-73.964067,40.764677,-73.991487,40.741342,1
A117756,2010-04-15 13:45:03 UTC,-73.985268,40.741635,-73.862087,40.768632,1
A117757,2010-04-23 11:33:56 UTC,-73.987248,40.722413,-73.958158,40.720924,3
A117758,2010-04-11 21:32:00 UTC,-73.957412,40.76596,-73.94253,40.786192,1
A117759,2010-04-12 17:31:30 UTC,-73.97619,40.744663,-73.976653,40.73585,1
A117760,2010-04-13 14:37:50 UTC,-73.981404,40.763458,-73.973245,40.764402,2
A117761,2010-04-12 07:37:22 UTC,-73.978605,40.777337,-73.962752,40.776557,1
A117762,2010-04-19 09:11:38 UTC,-73.973011,40.793358,-73.974764,40.765985,3
A117763,2010-04-18 17:55:00 UTC,-73.995738,40.716615,-74.001855,40.709465,1
A117764,2010-04-13 09:09:51 UTC,-73.983055,40.742044,-73.984784,40.768364,2
A117765,2010-04-19 03:24:37 UTC,-74.007772,40.732322,-74.017668,40.708097,1
A117766,2010-04-14 13:38:49 UTC,-73.870812,40.773787,-73.980481,40.764789,1
A117767,2010-04-22 19:56:00 UTC,-73.956367,40.771422,-73.861313,40.768075,1
A117768,2010-04-19 14:14:41 UTC,-73.966092,40.789887,-73.969454,40.766769,1
A117769,2010-04-23 12:49:16 UTC,-73.799713,40.645553,-73.982322,40.757205,2
A117770,2010-04-16 15:26:56 UTC,-73.968883,40.753152,-73.993467,40.736248,1
A117771,2010-04-19 00:30:33 UTC,-73.968627,40.76455,-73.987277,40.750508,1
A117772,2010-04-15 17:50:57 UTC,-73.997623,40.761974,-73.990033,40.771844,1
A117773,2010-04-20 21:48:37 UTC,-73.986192,40.743177,-74.005043,40.706886,1
A117774,2010-04-22 12:19:03 UTC,-74.007172,40.741394,-73.975178,40.777381,1
A117775,2010-04-21 11:54:21 UTC,-73.980119,40.754963,-73.989653,40.74137,1
A117776,2010-04-16 17:06:57 UTC,-73.96637,40.758088,-73.97805,40.734274,1
A117777,2010-04-23 01:31:22 UTC,-73.990205,40.74293,-73.972538,40.749798,4
A117778,2010-04-20 21:04:29 UTC,-73.98025,40.765587,-73.996549,40.742869,1
A117779,2010-04-19 23:43:13 UTC,-73.953926,40.775048,-73.969659,40.75316,1
A117780,2010-04-16 16:03:31 UTC,-74.015595,40.714854,-74.005386,40.707988,2
A117781,2010-04-18 03:31:00 UTC,-73.996678,40.722077,-74.004418,40.740578,1
A117782,2010-04-20 17:14:08 UTC,-73.968667,40.762229,-73.896,40.724973,1
A117783,2010-04-17 17:26:47 UTC,-73.980237,40.767368,-73.999731,40.734716,1
A117784,2010-04-13 20:23:33 UTC,-73.982112,40.775292,-73.981947,40.784728,1
A117785,2010-04-16 12:49:42 UTC,-73.980164,40.780326,-73.960599,40.807433,1
A117786,2010-04-16 05:59:15 UTC,-73.992685,40.702482,-73.992819,40.702244,1
A117787,2010-04-24 12:15:06 UTC,-73.988051,40.718911,-73.995167,40.739798,1
A117788,2010-04-20 18:46:21 UTC,-73.994503,40.74047,-73.957053,40.766395,1
A117789,2010-04-24 00:44:41 UTC,-73.776671,40.645374,-73.887081,40.704796,1
A117790,2010-04-22 00:24:48 UTC,-74.010482,40.712285,-73.996053,40.746836,1
A117791,2010-04-20 13:31:41 UTC,-73.991679,40.750028,-73.994882,40.729001,1
A117792,2010-04-12 18:55:04 UTC,-73.984515,40.75248,-73.99464,40.722071,1
A117793,2010-04-23 02:19:25 UTC,-73.954439,40.811511,-73.945532,40.807601,2
A117794,2010-04-14 18:06:26 UTC,-73.982432,40.741904,-73.978981,40.72261,1
A117795,2010-04-23 01:31:52 UTC,-74.000026,40.728549,-73.980995,40.761499,3
A117796,2010-04-13 14:52:23 UTC,-73.976348,40.7581,-73.973948,40.751033,1
A117797,2010-04-24 17:32:33 UTC,-73.968036,40.787145,-73.976246,40.775792,2
A117798,2010-04-20 19:47:34 UTC,-73.971828,40.754385,-73.951669,40.773951,1
A117799,2010-04-19 17:08:20 UTC,-73.97191,40.753642,-73.790674,40.644242,1
A117800,2010-04-17 21:13:57 UTC,-73.993136,40.743109,-74.008641,40.719578,4
A117801,2010-04-15 19:42:07 UTC,-73.986943,40.76059,-73.989301,40.740755,1
A117802,2010-04-14 08:58:33 UTC,-74.002244,40.729363,-73.9748,40.760105,1
A117803,2010-04-14 12:54:36 UTC,-73.872924,40.774083,-73.972912,40.677749,1
A117804,2010-04-19 10:46:49 UTC,-74.015852,40.71114,-74.009134,40.729761,1
A117805,2010-04-22 14:25:06 UTC,-73.997679,40.741166,-73.99815,40.736141,1
A117806,2010-04-21 09:40:33 UTC,-73.980014,40.760097,-73.971673,40.763434,1
A117807,2010-04-18 13:34:13 UTC,-73.990063,40.756902,-73.982027,40.77072,2
A117808,2010-04-20 05:56:50 UTC,-74.004545,40.716321,-74.013761,40.71495,1
A117809,2010-04-24 00:27:56 UTC,-73.990017,40.775685,-73.98983,40.776053,1
A117810,2010-04-21 14:56:26 UTC,-73.987135,40.733346,-73.954317,40.775471,1
A117811,2010-04-23 10:58:55 UTC,-73.999999,40.76142,-73.977608,40.761799,2
A117812,2010-04-16 22:24:28 UTC,-73.967557,40.803166,-73.958396,40.810412,1
A117813,2010-04-23 17:46:12 UTC,-73.967303,40.803523,-73.990182,40.751617,1
A117814,2010-04-19 00:46:08 UTC,-74.002732,40.739931,-74.005854,40.733193,1
A117815,2010-04-20 17:53:39 UTC,-73.982265,40.768112,-73.964175,40.807677,1
A117816,2010-04-22 16:41:47 UTC,-73.972841,40.758431,-73.957203,40.764457,1
A117817,2010-04-13 20:06:44 UTC,-73.970936,40.752416,-73.947871,40.770956,1
A117818,2010-04-24 20:26:02 UTC,-73.980236,40.785606,-73.990859,40.750883,1
A117819,2010-04-19 22:44:20 UTC,-73.988047,40.721107,-73.986163,40.749513,2
A117820,2010-04-24 00:15:11 UTC,-73.976144,40.755416,-73.950057,40.785411,1
A117821,2010-04-20 12:17:11 UTC,-73.980166,40.722341,-73.993938,40.735309,1
A117822,2010-04-15 21:23:53 UTC,-73.992303,40.715121,-73.995364,40.749894,3
A117823,2010-04-19 08:41:37 UTC,-73.994994,40.76037,-73.981729,40.76611,1
A117824,2010-04-15 10:59:12 UTC,-73.97939,40.744426,-73.969337,40.761122,1
A117825,2010-04-13 18:04:31 UTC,-73.971257,40.75673,-73.987204,40.744376,1
A117826,2010-04-24 15:27:48 UTC,-73.997681,40.756492,-73.985617,40.778149,2
A117827,2010-04-19 22:35:12 UTC,-74.002024,40.739473,-73.993633,40.694613,1
A117828,2010-04-16 16:56:13 UTC,-73.997121,40.722142,-73.985311,40.733449,1
A117829,2010-04-12 16:11:16 UTC,-73.981668,40.757073,-73.987592,40.738442,1
A117830,2010-04-16 19:43:08 UTC,-73.9937,40.735917,-73.99162,40.750294,1
A117831,2010-04-19 08:21:00 UTC,-73.982355,40.739928,-73.975847,40.75416,5
A117832,2010-04-16 07:32:13 UTC,-73.946316,40.777344,-73.983434,40.762513,1
A117833,2010-04-24 04:37:09 UTC,-74.002476,40.734625,-73.987269,40.731657,3
A117834,2010-04-21 10:49:46 UTC,-74.002839,40.739958,-73.987076,40.729361,1
A117835,2010-04-20 07:24:16 UTC,-73.959612,40.776993,-73.976557,40.758711,1
A117836,2010-04-15 21:30:11 UTC,-73.989391,40.767945,-73.98278,40.781628,1
A117837,2010-04-21 15:27:19 UTC,-73.952041,40.769237,-73.980307,40.767509,1
A117838,2010-04-17 04:48:56 UTC,-73.998035,40.740432,-73.990162,40.757459,3
A117839,2010-04-21 13:30:59 UTC,-73.979933,40.79579,-73.991063,40.793915,1
A117840,2010-04-24 21:38:07 UTC,-73.971089,40.750953,-73.9606,40.761593,1
A117841,2010-04-19 13:58:27 UTC,-73.954564,40.77807,-73.969581,40.784935,1
A117842,2010-04-24 01:33:14 UTC,-73.98,40.743135,-73.983387,40.766693,2
A117843,2010-04-25 01:36:34 UTC,-73.98983,40.76211,-74.001177,40.729104,2
A117844,2010-04-20 08:29:18 UTC,-73.98785,40.743969,-73.994528,40.737092,1
A117845,2010-04-22 17:00:26 UTC,-73.983579,40.744122,-73.981225,40.750953,1
A117846,2010-04-24 08:53:41 UTC,-73.995741,40.759134,-73.957925,40.765022,1
A117847,2010-04-19 09:52:41 UTC,-73.973044,40.757484,-73.981444,40.766136,1
A117848,2010-04-20 12:18:28 UTC,-73.977934,40.748812,-73.997713,40.72432,2
A117849,2010-04-23 17:41:26 UTC,-73.979506,40.739657,-73.987004,40.729345,1
A117850,2010-04-13 12:33:03 UTC,-73.994971,40.75516,-73.991601,40.745813,1
A117851,2010-04-14 06:43:36 UTC,-73.992401,40.749171,-73.975608,40.758047,1
A117852,2010-04-20 01:04:29 UTC,-73.989041,40.760202,-73.95659,40.744698,2
A117853,2010-04-14 18:36:33 UTC,-73.98704,40.747965,-73.994738,40.737674,1
A117854,2010-04-19 12:49:26 UTC,-73.976737,40.726817,-73.978938,40.75708,1
A117855,2010-04-16 14:44:26 UTC,-73.958097,40.760445,-74.013335,40.703374,3
A117856,2010-04-13 14:48:49 UTC,-73.874623,40.774083,-73.965963,40.762995,2
A117857,2010-04-13 19:03:33 UTC,-73.776774,40.645298,-73.974693,40.748962,1
A117858,2010-04-14 07:43:17 UTC,-73.983796,40.730293,-73.965263,40.766796,1
A117859,2010-04-15 11:59:56 UTC,-73.944348,40.781734,-73.777177,40.646804,1
A117860,2010-04-18 23:52:31 UTC,-73.928526,40.76332,-74.005598,40.726255,1
A117861,2010-04-24 23:10:28 UTC,-73.977796,40.757285,-73.987959,40.743993,3
A117862,2010-04-23 21:59:59 UTC,-73.973106,40.756818,-73.97846,40.758576,2
A117863,2010-04-11 13:20:24 UTC,-73.991642,40.744417,-73.987348,40.75027,1
A117864,2010-04-17 01:01:32 UTC,-73.995729,40.738903,-73.995492,40.749374,4
A117865,2010-04-24 15:14:41 UTC,-74.005755,40.748254,-74.014615,40.703638,2
A117866,2010-04-16 07:36:33 UTC,-73.993903,40.750203,-73.976492,40.756789,1
A117867,2010-04-15 18:52:52 UTC,-73.959602,40.779515,-73.953763,40.787071,1
A117868,2010-04-22 19:30:14 UTC,-74.00396,40.742303,-74.010332,40.719035,2
A117869,2010-04-19 18:34:03 UTC,-73.971956,40.753499,-73.981563,40.774449,1
A117870,2010-04-17 19:01:46 UTC,-73.96592,40.768475,-73.998111,40.725476,4
A117871,2010-04-14 22:47:00 UTC,-73.995635,40.679053,-73.987655,40.721212,5
A117872,2010-04-15 16:36:15 UTC,-73.959626,40.809618,-73.958247,40.778897,1
A117873,2010-04-14 21:34:32 UTC,-74.005727,40.709354,-73.957152,40.760066,1
A117874,2010-04-20 12:22:31 UTC,-73.942255,40.790591,-73.945038,40.808512,1
A117875,2010-04-15 19:16:21 UTC,-73.9913,40.727293,-73.982855,40.771314,1
A117876,2010-04-23 08:48:57 UTC,-73.951418,40.769944,-73.975567,40.751512,1
A117877,2010-04-18 21:56:14 UTC,-74.009478,40.738055,-73.991964,40.726309,1
A117878,2010-04-24 18:01:26 UTC,-73.984109,40.722269,-73.985551,40.752711,1
A117879,2010-04-16 23:05:11 UTC,-73.952556,40.781523,-73.946422,40.772216,2
A117880,2010-04-17 19:46:14 UTC,-73.959646,40.808709,-73.991628,40.766229,2
A117881,2010-04-15 18:00:37 UTC,-73.98727,40.733076,-73.945822,40.705871,1
A117882,2010-04-20 17:25:00 UTC,-73.967185,40.756753,-73.979478,40.752405,1
A117883,2010-04-25 02:18:53 UTC,-73.985211,40.768586,-73.949441,40.8144,1
A117884,2010-04-21 11:34:36 UTC,-73.977515,40.774094,-73.976331,40.760366,1
A117885,2010-04-18 13:42:50 UTC,-73.99329,40.749825,-73.979844,40.750078,1
A117886,2010-04-11 10:39:06 UTC,-73.990023,40.719264,-74.013751,40.714937,1
A117887,2010-04-18 21:26:00 UTC,-73.979495,40.763272,-73.982337,40.755972,2
A117888,2010-04-11 14:05:10 UTC,-73.79166,40.645255,-73.980983,40.763804,2
A117889,2010-04-21 13:53:40 UTC,-73.980675,40.733916,-73.972953,40.74372,1
A117890,2010-04-16 07:37:38 UTC,-73.974291,40.783127,-73.963309,40.803593,3
A117891,2010-04-25 01:34:00 UTC,-73.990565,40.7368,-73.977688,40.751943,2
A117892,2010-04-16 21:06:27 UTC,-73.987636,40.724508,-73.948222,40.778417,1
A117893,2010-04-23 11:58:59 UTC,-73.994586,40.689798,-73.994928,40.715853,1
A117894,2010-04-13 17:56:16 UTC,-73.784607,40.645781,-73.782531,40.648793,1
A117895,2010-04-17 12:52:18 UTC,-73.958749,40.815348,-73.967974,40.802455,3
A117896,2010-04-11 15:56:21 UTC,-73.993952,40.732623,-73.985957,40.734198,1
A117897,2010-04-23 18:52:28 UTC,-73.98811,40.769075,-73.976839,40.764344,1
A117898,2010-04-24 11:22:43 UTC,-74.007255,40.715902,-73.99333,40.74979,1
A117899,2010-04-22 15:44:18 UTC,-73.971708,40.757105,-73.979691,40.751276,1
A117900,2010-04-19 12:08:09 UTC,-73.985393,40.747186,-73.994787,40.745355,3
A117901,2010-04-18 18:06:00 UTC,-74.010602,40.71489,-73.864825,40.770393,2
A117902,2010-04-22 10:25:56 UTC,-73.980864,40.747296,-74.007915,40.722602,1
A117903,2010-04-24 10:54:18 UTC,-73.976242,40.7516,-73.982454,40.77728,1
A117904,2010-04-24 23:51:51 UTC,-73.960184,40.766301,-73.991276,40.750353,2
A117905,2010-04-19 11:24:59 UTC,-73.981835,40.755682,-73.7828,40.643992,2
A117906,2010-04-16 05:51:55 UTC,-73.983999,40.769802,-73.989349,40.757736,1
A117907,2010-04-14 07:30:59 UTC,-73.959627,40.814148,-73.986948,40.734968,2
A117908,2010-04-11 18:10:52 UTC,-73.987414,40.75319,-74.002728,40.76065,2
A117909,2010-04-18 16:12:42 UTC,-73.948283,40.776326,-73.947774,40.770682,4
A117910,2010-04-17 20:01:44 UTC,-73.963251,40.772048,-73.977038,40.784909,1
A117911,2010-04-15 02:22:54 UTC,-73.983368,40.693546,-73.960389,40.661734,2
A117912,2010-04-16 21:19:18 UTC,-73.992858,40.72339,-73.99412,40.71316,1
A117913,2010-04-21 21:05:23 UTC,-74.004572,40.742263,-73.973073,40.756241,1
A117914,2010-04-13 05:41:26 UTC,-73.892318,40.746803,-74.004597,40.724478,1
A117915,2010-04-11 22:49:10 UTC,-73.975239,40.752338,-73.977405,40.789507,2
A117916,2010-04-20 16:29:25 UTC,-73.976586,40.753535,-74.001623,40.719599,1
A117917,2010-04-21 08:38:44 UTC,-74.002545,40.739516,-73.988851,40.768637,1
A117918,2010-04-21 08:44:10 UTC,-73.953135,40.779958,-73.972212,40.749532,1
A117919,2010-04-16 06:50:43 UTC,-73.951415,40.770184,-73.980786,40.751211,1
A117920,2010-04-22 23:15:52 UTC,-73.960781,40.765757,-73.98049,40.725584,1
A117921,2010-04-13 14:51:53 UTC,-73.992039,40.750252,-73.977743,40.746686,1
A117922,2010-04-20 14:55:20 UTC,-73.963437,40.757718,-73.968894,40.757827,1
A117923,2010-04-23 08:15:07 UTC,-73.960955,40.777936,-73.983788,40.754808,1
A117924,2010-04-24 15:31:26 UTC,-73.975629,40.776678,-74.002355,40.744938,2
A117925,2010-04-13 18:08:08 UTC,-73.990618,40.757756,-73.98045,40.783351,1
A117926,2010-04-25 00:29:56 UTC,-74.000271,40.722049,-74.004193,40.740449,2
A117927,2010-04-24 02:10:17 UTC,-73.991827,40.726633,-73.978894,40.760955,1
A117928,2010-04-12 13:48:02 UTC,-73.969193,40.768562,-73.970857,40.800955,1
A117929,2010-04-19 12:50:00 UTC,-73.961565,40.811285,-73.989905,40.775897,1
A117930,2010-04-23 08:48:13 UTC,-73.993857,40.735436,-73.982037,40.766236,1
A117931,2010-04-20 16:51:25 UTC,-73.956749,40.777767,-73.959037,40.772499,3
A117932,2010-04-13 16:05:48 UTC,-74.002254,40.7294,-73.979265,40.75027,1
A117933,2010-04-20 06:56:41 UTC,-73.990281,40.751693,-73.999069,40.739653,1
A117934,2010-04-20 07:05:39 UTC,-73.970188,40.76217,-73.958379,40.768694,1
A117935,2010-04-20 23:39:23 UTC,-73.954135,40.730488,-73.988014,40.769717,2
A117936,2010-04-25 03:29:58 UTC,-74.001975,40.750678,-74.013188,40.703134,2
A117937,2010-04-11 09:36:00 UTC,-73.872902,40.774092,-73.954403,40.77988,2
A117938,2010-04-23 15:30:50 UTC,-73.959262,40.774783,-73.950367,40.775709,1
A117939,2010-04-16 19:03:19 UTC,-73.980697,40.763289,-73.971714,40.760006,2
A117940,2010-04-15 22:32:40 UTC,-73.989787,40.757297,-73.921654,40.866397,2
A117941,2010-04-17 09:03:54 UTC,-73.98045,40.73051,-73.994132,40.751646,1
A117942,2010-04-18 18:47:59 UTC,-73.960024,40.763888,-73.973793,40.751716,1
A117943,2010-04-12 15:14:24 UTC,-73.966231,40.753755,-73.951859,40.765999,1
A117944,2010-04-24 22:18:00 UTC,-73.988087,40.769678,-74.000185,40.727182,1
A117945,2010-04-19 16:02:58 UTC,-73.968993,40.759928,-73.95919,40.771576,1
A117946,2010-04-19 08:17:22 UTC,-74.005836,40.748513,-73.971515,40.760756,1
A117947,2010-04-19 15:22:22 UTC,-73.969979,40.762146,-73.958229,40.772909,1
A117948,2010-04-20 19:53:51 UTC,-74.009123,40.716087,-73.99444,40.75178,2
A117949,2010-04-12 20:09:15 UTC,-73.965554,40.757618,-73.986101,40.75205,2
A117950,2010-04-11 22:07:49 UTC,-73.979038,40.752717,-73.980812,40.764272,1
A117951,2010-04-17 22:59:16 UTC,-73.989688,40.723203,-73.986087,40.728799,2
A117952,2010-04-15 18:50:45 UTC,-73.986855,40.776456,-73.979816,40.776022,1
A117953,2010-04-17 22:54:54 UTC,-73.977394,40.758253,-73.987106,40.746952,4
A117954,2010-04-16 19:54:55 UTC,-73.975121,40.681074,-73.991201,40.685672,4
A117955,2010-04-13 14:44:49 UTC,-73.959807,40.770993,-73.952103,40.79138,1
A117956,2010-04-11 10:42:39 UTC,-73.95801,40.768716,-73.98154,40.758643,2
A117957,2010-04-19 20:44:37 UTC,-73.942902,40.789984,-73.962658,40.760726,1
A117958,2010-04-22 22:07:01 UTC,-73.994035,40.750068,-73.953147,40.784571,1
A117959,2010-04-23 17:44:46 UTC,-73.985132,40.752142,-73.906747,40.778552,1
A117960,2010-04-16 18:35:11 UTC,-73.966792,40.788893,-73.977511,40.784287,1
A117961,2010-04-23 08:06:24 UTC,-73.972896,40.755945,-73.976926,40.753023,1
A117962,2010-04-22 17:17:50 UTC,-73.959771,40.770945,-73.965904,40.78783,1
A117963,2010-04-15 07:08:34 UTC,-73.988869,40.774662,-74.01418,40.713946,1
A117964,2010-04-11 13:40:27 UTC,-74.001625,40.746593,-73.98281,40.722716,2
A117965,2010-04-20 01:54:58 UTC,-74.008903,40.7158,-73.976876,40.66976,1
A117966,2010-04-15 13:15:30 UTC,-73.871015,40.773664,-73.985364,40.731699,1
A117967,2010-04-13 22:34:45 UTC,-73.980683,40.769939,-73.960011,40.781439,1
A117968,2010-04-20 05:45:27 UTC,-73.990951,40.755978,-73.987396,40.741602,1
A117969,2010-04-21 21:47:22 UTC,-73.97109,40.760145,-73.964232,40.770233,1
A117970,2010-04-14 18:48:18 UTC,-74.004404,40.742024,-73.995212,40.728662,1
A117971,2010-04-17 23:46:29 UTC,-73.994459,40.726854,-74.003289,40.747354,2
A117972,2010-04-12 22:04:46 UTC,-73.9782,40.752507,-74.014209,40.704387,1
A117973,2010-04-19 17:20:00 UTC,-73.788958,40.641492,-73.988513,40.729728,1
A117974,2010-04-24 07:41:48 UTC,-73.973249,40.743943,-73.976954,40.764158,1
A117975,2010-04-13 07:04:26 UTC,-73.995963,40.737003,-73.982479,40.776415,1
A117976,2010-04-22 16:15:06 UTC,-73.952657,40.77816,-73.984288,40.778829,1
A117977,2010-04-14 17:19:56 UTC,-73.993889,40.757095,-74.007679,40.741016,1
A117978,2010-04-15 12:47:24 UTC,-73.971823,40.76476,-73.979107,40.754904,1
A117979,2010-04-24 12:11:16 UTC,-73.984821,40.756952,-73.861888,40.768505,1
A117980,2010-04-14 16:41:49 UTC,-73.956311,40.779295,-73.983647,40.779582,1
A117981,2010-04-16 16:11:43 UTC,-73.980823,40.744557,-73.981194,40.737587,1
A117982,2010-04-11 14:29:51 UTC,-73.958522,40.768777,-73.986915,40.74044,3
A117983,2010-04-22 08:01:24 UTC,-73.957286,40.766126,-73.939197,40.80456,2
A117984,2010-04-24 22:52:57 UTC,-73.976539,40.764048,-73.982468,40.767165,1
A117985,2010-04-21 22:34:31 UTC,-73.982751,40.756803,-73.964309,40.757067,1
A117986,2010-04-18 19:06:30 UTC,-73.991796,40.735502,-73.988405,40.764253,1
A117987,2010-04-13 05:21:01 UTC,-73.994897,40.744983,-74.002732,40.7445,1
A117988,2010-04-22 21:19:52 UTC,-73.978923,40.736044,-73.999096,40.747211,1
A117989,2010-04-11 14:58:55 UTC,-73.990002,40.72924,-73.989684,40.744928,1
A117990,2010-04-19 07:55:03 UTC,-73.975004,40.74123,-73.971295,40.7558,3
A117991,2010-04-16 13:11:16 UTC,-73.981696,40.759671,-73.964954,40.764987,1
A117992,2010-04-13 23:46:24 UTC,-73.862624,40.769208,-73.996975,40.754522,1
A117993,2010-04-19 19:07:33 UTC,-73.97424,40.753435,-73.991881,40.742725,2
A117994,2010-04-16 22:37:04 UTC,-73.982049,40.740053,-73.996676,40.72211,1
A117995,2010-04-24 15:07:17 UTC,-73.975433,40.751859,-73.983246,40.722212,1
A117996,2010-04-17 16:56:14 UTC,-73.964907,40.770081,-73.97592,40.755111,1
A117997,2010-04-16 02:20:20 UTC,-74.006764,40.739424,-74.012075,40.707268,1
A117998,2010-04-12 13:36:06 UTC,-74.000955,40.72218,-73.994385,40.752397,1
A117999,2010-04-24 18:24:09 UTC,-73.998233,40.724818,-73.996791,40.73735,1
A118000,2010-04-14 23:14:55 UTC,-73.983201,40.738719,-73.990581,40.694164,1
A118001,2010-04-15 07:28:57 UTC,-73.984121,40.769698,-74.012524,40.706646,1
A118002,2010-04-17 00:32:23 UTC,-73.989764,40.763053,-74.002864,40.760435,1
A118003,2010-04-23 12:39:15 UTC,-73.990408,40.751366,-73.980769,40.764727,2
A118004,2010-04-13 20:37:00 UTC,-73.980608,40.759268,-73.985343,40.766043,5
A118005,2010-04-12 12:50:59 UTC,-73.981232,40.741457,-73.975371,40.744627,1
A118006,2010-04-16 12:47:06 UTC,-74.000695,40.732123,-73.995494,40.739141,1
A118007,2010-04-19 12:07:00 UTC,-73.972025,40.762218,-73.97978,40.732837,2
A118008,2010-04-14 07:13:00 UTC,-73.9825,40.748003,-73.97852,40.739242,5
A118009,2010-04-13 11:12:25 UTC,-73.980545,40.753467,-73.997049,40.739878,1
A118010,2010-04-15 20:58:41 UTC,-74.009207,40.713297,-73.949093,40.776775,1
A118011,2010-04-21 21:13:25 UTC,-73.987332,40.760512,-73.977665,40.725811,1
A118012,2010-04-21 00:28:44 UTC,-73.989485,40.769447,-74.004972,40.729651,1
A118013,2010-04-17 07:27:09 UTC,-73.990905,40.701302,-73.994129,40.703943,1
A118014,2010-04-18 08:12:18 UTC,-73.983524,40.765395,-73.993072,40.757705,1
A118015,2010-04-17 11:32:51 UTC,-73.988105,40.737587,-73.995695,40.71681,1
A118016,2010-04-23 03:47:40 UTC,-73.990082,40.739867,-74.003642,40.759248,1
A118017,2010-04-15 07:23:46 UTC,-73.950503,40.779802,-73.954351,40.775106,1
A118018,2010-04-22 18:52:02 UTC,-73.96042,40.76656,-73.846944,40.903901,2
A118019,2010-04-16 17:20:01 UTC,-73.967061,40.772256,-73.990966,40.765844,1
A118020,2010-04-11 14:58:56 UTC,-73.972145,40.754495,-73.988913,40.747752,1
A118021,2010-04-22 16:45:57 UTC,-73.98928,40.773456,-74.005672,40.741224,1
A118022,2010-04-24 01:32:32 UTC,-73.966204,40.710592,-73.982537,40.723183,2
A118023,2010-04-16 22:31:55 UTC,-73.99949,40.728305,-73.983517,40.779391,1
A118024,2010-04-13 17:12:39 UTC,-73.996756,40.725677,-73.984041,40.721478,1
A118025,2010-04-17 20:54:43 UTC,-73.983647,40.751644,-73.924196,40.745585,2
A118026,2010-04-19 16:37:35 UTC,-73.956634,40.775352,-73.950853,40.770165,1
A118027,2010-04-15 14:00:34 UTC,-73.983357,40.754739,-73.998375,40.760991,1
A118028,2010-04-19 16:28:44 UTC,-73.973027,40.780361,-73.976754,40.755939,1
A118029,2010-04-24 10:18:40 UTC,-74.006112,40.735173,-73.98616,40.734635,1
A118030,2010-04-19 19:45:06 UTC,-73.967942,40.760073,-73.985281,40.764154,1
A118031,2010-04-18 00:53:05 UTC,-73.974479,40.679764,-73.967664,40.672823,3
A118032,2010-04-18 00:36:01 UTC,-73.971734,40.763329,-73.960885,40.775776,1
A118033,2010-04-23 06:32:44 UTC,-73.948611,40.776567,-73.96684,40.790177,2
